Digisol-DG-HR3400-300Mbps-Wireless-Broadband:
R P Sinha,23 March 2019,Amazon,The item was well packed and delivered on time. Installation was fairly easy. The range is quite good and so are the speeds. Provides full strength connection to all parts of my 2BHK flat.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Dr.D.chandrashekhar,9 August 2016,Amazon,Before using this  I borrowed a TPLINK 300N ADSL2+ router from my friend. I was getting full coverage in my home. I am not getting similar coverage with Digisol. However  This is more stable compared to TPLINK.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Akshay,23 January 2019,Amazon,Very Good product  easy set up   versatile for all purpose,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
nkpatro,14 October 2016,Amazon,Excellent product and super fast delivery by Amazon. Been using 24x7 for over a year now flawlessly.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sooraj,15 April 2018,Amazon,I was satisfied with the purchaseThis product is perfectly alrightReceived it in timeThank you,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Vishal S Chopra,3 February 2019,Amazon,Nice product  go for it,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Pradeep Kumar,7 January 2019,Amazon,good wifi range  un wanted redirects   usb useless,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,17 February 2017,Amazon,It is nice one and have good range. I could get the signal almost 40 feet away on first floor through brick walls and concrete ceiling. One thing to note is that max download speed is 24 MBps from internet. 300 MBps is speed over the wifi in the local home network devices not the internet.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,23 August 2017,Amazon,Great Routers which is like universal,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,26 March 2018,Amazon,Good product. Works well without issues. Haven't tested the backup functionality through GSM dongle but all other features are working upto expectations.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Revanth,30 June 2018,Amazon,Very nice product   efficient for BSNL BROADBAND,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,2 July 2018,Amazon,Nice router.Works good with BSNL I am currently getting a cool 40mbps speed.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
PRITHIBI HAZARIKA,16 June 2018,Amazon,Working well  set up was easy.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Anuradha,4 November 2018,Amazon,its good product in this price range..It works well for my adsl connection.Signal strength is average..Good thing is its indian product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,7 June 2018,Amazon,Works well with my BSNL connection.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
BIVEK JAISWAL,2 January 2017,Amazon,IT IS WORKING VERY EFFECTIVELY FROM LAST 15DAYS.......SIGNAL STRENGTH WAS VERY GOOD...........EVEN SUITABLE FOR LARGE HOUSES,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,20 November 2018,Amazon,Fraud product.Never buy,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,17 November 2018,Amazon,nyc ahnu,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,29 January 2018,Amazon,Good product and the range is very good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
MOHAMMED SAHL,14 March 2016,Amazon,i purched this router 6 month ago at amazom. and still nothing any problem .. even 6 day i continue used without switch off .Digisol router is very best result for BSNL broadband.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Gaurav Deshmukh,28 October 2018,Amazon,Very nice  works well 4 months now. Addl external hdd can be connected upto 1TB,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
pradeep,31 January 2019,Amazon,Very nice product and I'm using this with my BSNL Broadband speed is good and I like this product.thanks Amazon.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ajay,7 September 2016,Amazon,No comments  its up to the mark.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amit Mishra,23 May 2018,Amazon,Nice product work well but only the led light is not visible in light.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Casper,4 March 2019,Amazon,Very Useful and Perfect,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,15 July 2016,Amazon,too good. wifi range is very good  nearly 40 yards. perfect for a little home like mine.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,28 June 2018,Amazon,Very good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
LMK,10 October 2016,Amazon,This is my second purchase of same modem. I purchased first one 3 years back and it stll working good. Never had any issues with it during the period,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ujwal K,22 February 2018,Amazon,Good product and working quite well,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,2 June 2018,Amazon,Being an Indian product it's cheaper than other brands offering  I had low expectations for this product.. actually its better than i thought.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
AMAZON 400015,1 October 2017,Amazon,it is cheap and there no such area coverage,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Rajanarayanan,25 July 2018,Amazon,Faulty product .stopped working after 3 months.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
prateek,1 December 2016,Amazon,On very initial usage  device was getting heat  after few days it is fine now. Writing this review  so that if there is any issue at manufacturer level... they can fix that. Otherwise device is fine from most of the aspects now,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,11 October 2018,Amazon,Good product with good WiFi range,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,23 July 2018,Amazon,Very poor. Not good for BSNL home broadband. disconnecting every 3-5minutes.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,11 November 2016,Amazon,very good product  packing was risky as the product may damaged  may be send by keeping in a plastic box  contains : splitter  Rj 11cable- 2piece  lan cable - 1 piece,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
NS,29 July 2016,Amazon,The router is good but the adapter looks really cheap and burnt just after 2 hours I plugged. I called the shipping agency but couldn't get their call.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
brij kishor kumar,10 December 2018,Amazon,Easy setup good build quality nice product,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
ATUL KUMAR,7 October 2018,Amazon,Excellent products,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Pruthvi.R,16 September 2016,Amazon,Good range (can access decently across 2 walls). Set up for MTNL took 2 minutes (please use the CD provided). Will reccomend,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
BABEESH,30 March 2017,Amazon,Unable to connect USB data  but rest of that its OK to use,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
X,24 August 2018,Amazon,Very good modem,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
HALEBEEDU ABHISHEK,27 February 2018,Amazon,nice  working well till 3 month,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,30 July 2017,Amazon,Best suited for BSNL connections,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,15 January 2017,Amazon,Compact  nice look. Preferably for BSNL...Go for it..,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
sathish,1 March 2019,Amazon,Bought a brand new one. It stopped working within one month. Very bad quality.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
VAGEESHA JAJUR,27 February 2019,Amazon,Range is good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sarv,29 October 2016,Amazon,This is a very good product and very good connectivity and wifi also good.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Gurjeet,6 June 2017,Amazon,good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
SOUMIK R.,9 May 2018,Amazon,Nice one.Fast delivery by Amazon.....,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
PERUMAL PILLAI.N,8 August 2018,Amazon,Usual. No complication.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Anand.J,27 January 2017,Amazon,Solved all my past issues with billion modem and cisco router. Now all websites load quicker and range also increased.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,16 March 2019,Amazon,For this price range its the best modem,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,13 January 2018,Amazon,Personally  I like this product as per compared to other. Digisol has good signal strength  I would highly recommend.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Nakul,17 May 2018,Amazon,Too difficult to setup...,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Vijay Varute,2 March 2017,Amazon,Have been using it for 2 months only but it is good. I would have preffered a higher model of 600MB bandwidth as my room sizes are  big,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Tapas kumar jena,18 October 2018,Amazon,Worth money spent.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,28 May 2018,Amazon,Best part is the USB availability..,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Pradeep Kumar,6 November 2018,Amazon,Good and cheap cartridge,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Vinay,13 August 2017,Amazon,Excellent product  specifitionUser friendly n simple installation procedure.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Govi,28 September 2017,Amazon,After using it for 6 months the USB port got damaged. Now I cannot plugin my dongle into it.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,23 August 2015,Amazon,I received the product on 22.8.15. This is overall a excellent product of Digisol and working fast with my Huewai e173 dongle.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,7 October 2016,Amazon,Excellent wifi modem...it gives good range and excellent speed...,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Mrinal Das,20 October 2018,Amazon,NICE VALUE OF MONEY,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,18 November 2017,Amazon,Very good product. Stable connectivity.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
nagendra,8 October 2018,Amazon,Good one,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,11 December 2016,Amazon,It's the best lowest price n extra future proof features...,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
steve,13 July 2016,Amazon,Great.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sapnesh chari,19 December 2016,Amazon,Good Seller Great Item As Described,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Adeline,25 November 2017,Amazon,very nice modem. To addition to all other reviews its a 3 in one modem. adsl+dsl+3g. wifi range ok.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,24 May 2018,Amazon,GOOD,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,1 August 2018,Amazon,often internet flickering,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
tanmay Thakkar,13 January 2018,Amazon,Good item worth of money. Using last six months good performance.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ramaswamy Madhavan,9 April 2017,Amazon,smooth working.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sing,9 December 2015,Amazon,stopped working after 2 yeras   dealer not responding..,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
PRAVEEN DAVE,19 May 2018,Amazon,Very good product,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
sudheer,8 September 2018,Amazon,I like,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Yash,9 June 2017,Amazon,good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sachin Tak,8 February 2019,Amazon,I like and easy to use,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,17 March 2017,Amazon,Still working fine,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,23 August 2018,Amazon,Ok,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
arvind,25 October 2018,Amazon,Received wrong so returned back,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Krishna,7 March 2019,Amazon,Worth for money,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,2 March 2018,Amazon,I can say in short that all was good.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,15 August 2017,Amazon,Good range  product is also good and mostly important.. Made in India.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,14 August 2018,Amazon,good router at resonable rate.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
kaushik p.,4 April 2016,Amazon,range could be better but still very good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Vyom Bhankhariya,29 June 2018,Amazon,Nice item,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,14 February 2018,Amazon,best,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,11 August 2018,Amazon,In my home office,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,8 September 2016,Amazon,range is less.not suitable for a 2bhk room.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,6 May 2018,Amazon,Easy setup  nice range  good product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
DIVYA PATHAK,9 September 2016,Amazon,Its good for domestic use...... Compare to dlink its better.....,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sachin Patil,24 March 2018,Amazon,No hanging. Nice product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
RAGHURAM MACHANI,6 February 2017,Amazon,V gud for bsnl broadband,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Srinivas Naik,27 July 2016,Amazon,excellent,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
vivek saraf,9 October 2018,Amazon,Super,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,30 March 2016,Amazon,Excellent product !!! Easy to install ... Special credit to seller ... Sent 100% original product  in promised time !!!,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,18 May 2016,Amazon,Works fine,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,31 October 2016,Amazon,Nice productWorking perfectly since 10 days,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sudhakar,7 December 2016,Amazon,Excellent product,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,2 December 2017,Amazon,Mind Blowing,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Avinash Singh,15 June 2018,Amazon,Great product..,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Rebel,18 July 2016,Amazon,Good One,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
amit dhebri,14 August 2017,Amazon,In this price this modem /router is best of others,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
SAI,29 September 2016,Amazon,Good signal range. Good features.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,5 April 2017,Amazon,It's very good item . Value s for money.you can buy it.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,2 June 2018,Amazon,Nice,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
shankar,29 July 2016,Amazon,nICE,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Praveen,5 October 2017,Amazon,Good 1.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
VIJAYACHANDRAN S,24 November 2016,Amazon,Super,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Shilpan Patel,10 December 2016,Amazon,Very good  best  item.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Maddali,14 October 2016,Amazon,Good product ,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,27 June 2017,Amazon,Good one,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Pramod Madhukar Dhaygude,6 December 2015,Amazon,This can be used as a substitute for BSNL modem + WIFI router,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,6 July 2016,Amazon,Amazing... *****{ AMAZON } *****,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,13 September 2017,Amazon,Nice product,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Zaheer,22 February 2016,Amazon,Working fine,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Rajesh Kavediya,17 April 2016,Amazon,original product no dought,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Akhil Pachaury,11 December 2016,Amazon,Good to work with bsnl,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Samarth,3 May 2017,Amazon,good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sriharsha.madhava,26 January 2017,Amazon,No proper range,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Rashmin Mehta,5 April 2017,Amazon,I want to return your product,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
saud,21 February 2017,Amazon,Very satisfied with this product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,15 January 2017,Amazon,The package was good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,18 October 2016,Amazon,good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
jayashreeSugumaran,23 September 2015,Amazon,The product did not reach. The tracking info was completly false.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Nitin,7 September 2016,Amazon,Good product and delivery was in perfect time,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Capt.D.Elangovan,14 November 2016,Amazon,GOOD PRODUCT  WORKING FINE ..........,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
A K Das,19 August 2017,Amazon,good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,20 September 2015,Amazon,Awesome product for household use.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,25 October 2016,Amazon,Good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Jay Desai,7 December 2015,Amazon,very good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,19 August 2016,Amazon,Nice,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,31 July 2015,Amazon,sir ji very good prod.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,18 May 2016,Amazon,great,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
SUMER CHAND,19 November 2015,Amazon,I am very satisfied,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,3 April 2016,Amazon,Fair,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
c.Mohanachandran,25 December 2015,Amazon,Good product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,18 November 2016,Amazon,I was initially disappointed with this as it seemed to be designed for internet input through telephone line (RJ11) whereas my internet connection was through RJ45 (regular lan cable). Later I read the manual which indicated that we could connect internet to the router by inserting RJ45 cable from modem into LAN1 port of router. This did not work initially. So I called the tech support and the lady there guided me systematically through all the settings and lo... it started working like a charm. Signal strength is also very good. I've got a duplex house with router on lower floor but get good signal in upper floor also. Kudos to this made in India product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Rohan singh,20 November 2016,Amazon,Surprisingly packing was not upto the mark. Is amazon saving on bubble wrap? Atleast electronic ggods should be bubble wrapped.About Router  easy to install with CD. Range is good. Box contains Router  CD  POTS  LAN & telephone cable.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Deepak,29 August 2017,Amazon,Woks fine with BSNL ADSL; there is a WiFi enable/disable button  and USB storage access via FTP. The cover says this works with 3G/4G USB dongles as well  though I haven't tried it yet.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,26 June 2016,Amazon,THE BEST PRODUCT FOR BSNL BROADBAND... 5+ stars...i purchased this router  at amazon. and nothing any problem .. even 24 X 7 day i continue used without switch off but not any single problem & range as compare to asus   d link  tenda n others cant even matched with this router rangeDigisol router is very best result for BSNL broadband.keep it up Digisol.Seller & amazon  best packaging with superfast services delivery,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,19 March 2017,Amazon,Modem-cum-router doing its job fine but a little bit disappointed as the web interface doesnt provide the USB HDD support. Although here on amazon in the product description its mentioned that it supports USB dongle and Mass storage. But in real its a deception. It doesnt support mass storage. The Digisol customer support ate up all my time in setting this up  else i would have returned it and checked for some other router. Be aware!,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sayaji_more,9 May 2015,Amazon,Functuinal. Still waiting for landline,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Jaykishore,24 July 2017,Amazon,The product is good and I am using USB 4G dongle to it that works well. I have tested with BSNL and IDEA connection and I have seen getting above 10 Mbps.The only cons I see is the signal strength. If I go to my next room (Just 1 wall)  the signal drops heavily and I hardly get 1 band signal. It has 2 antenna  such weak signal is not something expected.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Nesfield B Sangma,20 February 2018,Amazon,Works perfect in BSNL ADSL modem connection .Sometimes Router is redirecting to tata docomo website   not exactly sure if its browser issue or modem/router issue .,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Anmol Sinha,14 January 2018,Amazon,A solid build adsl modem+ router. Made in India gives some kind of nationalist pride😊. Using it with BSNL.Connection is steady considering my earlier TP link. WiFi strength is adequate for me.Cons could be : Age old router interface  indicator lights are too small to identify distinctively. USB part seems to be weakly build as per other reviews. Yet to start using that.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,7 June 2017,Amazon,I am using this router for a year now and must say its surprisingly great product considering its price.1. cheap and good set of features2. great support3. made in India !!!,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Antony Zacharia,1 November 2016,Amazon,I bought  digisol router DG-BG4300NU from Amazon.The product initialy ordered was received dead on arrival/not working which was returned without any hassles thanks to Amazon.in. Ordered the router again delivered quickly and working very well using since a month.Nice ADSL router.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,22 October 2015,Amazon,product is very good coverage is good...overall iam fully satisfied with it..,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,16 October 2016,Amazon,better than d link and othersmade in india,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,10 February 2017,Amazon,A very good product by digisol with good range  good for wifi networks in households. If you've taken broadband connection and donot have modem . Then this is just for you.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
ASHOK KUMAR YADAV,15 August 2017,Amazon,A very nice product at a good price by Amazon. Delivered with in 3 days. Download and upload speed is awesome through both wired and wireless connection. Best for BSNL broadband customers. Made in India with 5 years of warranty.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,19 August 2017,Amazon,Using for quite sometimes seamlessly -  BSNL is Internet Service Provider - .Satisfied with the quality,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Sambeet Swaroop,2 August 2015,Amazon,Signal strength is overall good..,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
PKB,8 May 2018,Amazon,Wanted a replacement ADSL modem for my outgoing TP-Link td-8817. Had 2 choices - another TP-Link or this. Took the risk of going with this inspite of less ratings than TP-Link. So far with its working  I think I have made the best choice. A good Made in Bharat product.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
kumar,12 December 2016,Amazon,good,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,27 August 2017,Amazon,Just a modem with everything. It's worth it.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
vishwanath,24 August 2016,Amazon,Good one and fine for home use.Easy to configure.Timely delivery as well.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,23 October 2015,Amazon,Working Perfectly,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,24 June 2017,Amazon,Simpley and Fantastic......Over all Network speed... Digisol...Is Great Product Network speed  1.61 MB/ps,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,18 November 2016,Amazon,I am very happy to have this router.Working fine,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Anupmutdak,21 November 2015,Amazon,It is fine.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Chandrakant Kolamkar,28 July 2016,Amazon,Good product but range is very less,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Murthy KSN,1 April 2016,Amazon,Good product,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Rohit Kumar,12 November 2017,Amazon,The one of the best ever modem in india till now in this price segment .....,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Narinder,6 May 2016,Amazon,I m writing this review after using the device one month. This is my first Wi-Fi modem cum router. But I m fully satisfied with its performance. The device is kept in my 2nd floor drawing room of 2 BHK flat (750-800 sq fit). But there is no problem of signal anywhere in my flat. Even I can do my work from ground floor also surrounding 50 metre area. There is no heating problem at all as I m using it for almost 16 hrs per day. Obviously it's getting heated but not too much that we have to stop using the device. I m using this for BSNL Landline to Internet connection. Installation is quite easy although I had to contact with their customer care for the last step. But that's not an issue. It takes nearly 20 minutes to install. All u need is a PC with a good DVD driver. Happy Surfing....,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
ਐਮਾਜ਼ਾਨ,12 October 2016,Amazon,Best router for BSNL USER i ever recieved...amazon service was best..delivered 6 days earlier.. i am happy about service.. digisol router range is superb.. around 20 -30 mtr...works well with BSNL no problem with connectivity...easy setup..no heat issues ..no dsl disconnectivity...thanks for digisol and amazon superb services...,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,15 May 2017,Amazon,internet sharing through dongle is not working  not able to share or connect internet...internet connectivity through usb is an issue,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,16 July 2017,Amazon,This DIGISOL adsl2+ router is simply awesome  I must say. It works like a charm with my BSNL landline broadband. Wifi range is also awesome and it covers my 3 bed room house. The only issue is with the RJ11 cable that the company has provided. Its too short compared to rest of other routers from companies.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,11 August 2017,Amazon,Good router by Digisol no heating problem WiFi range is good and one can also use 3g/4g dongle to share internet through USB port.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
TARUN PAUL,3 July 2016,Amazon,it is one of the third class product. guys don't buy it. even I suggest don't buy any product from amazon also.after sales support is worst. faulty product received.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ashish Soni,4 December 2017,Amazon,Bought it from Croma store 2 months ago. I used 3 TP Links router in last 7 years. This is the best of them. It has better singal strength than TP Link. The best thing is that It provides stable connection.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Shrinivas,25 September 2017,Amazon,Serves the purpose. Supports both LAN and DSL as input. Customer service is also very prompt,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
